image_to_process;rgb_color;r;g;b;hex_color;actual_name;closest_name;closet_name_r;closet_name_g;closet_name_b
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/alnassr-2010-2011-third.jpg;(226, 230, 89);226;230;89;#e2e659;;khaki;240;230;140
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-1990-1991-home.jpg;(126, 60, 182);126;60;182;#7e3cb6;;darkorchid;153;50;204
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-1998-1999-home.jpg;(210, 205, 206);210;205;206;#d2cdce;;lightgrey;211;211;211
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-1999-2000-home.jpg;(247, 247, 247);247;247;247;#f7f7f7;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2000-2001-away.jpg;(252, 196, 75);252;196;75;#fcc44b;;sandybrown;244;164;96
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2002-2003-home.jpg;(243, 241, 239);243;241;239;#f3f1ef;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2004-2005-away.jpg;(59, 52, 123);59;52;123;#3b347b;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2004-2005-home.jpg;(233, 236, 237);233;236;237;#e9eced;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2005-2006-away.jpg;(31, 23, 28);31;23;28;#1f171c;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2005-2006-home.jpg;(237, 237, 234);237;237;234;#ededea;;linen;250;240;230
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2006-2007-home.jpg;(240, 244, 244);240;244;244;#f0f4f4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2007-2008-home.jpg;(220, 226, 225);220;226;225;#dce2e1;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2008-2009-home.jpg;(238, 236, 237);238;236;237;#eeeced;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2010-2011-away.jpg;(35, 39, 57);35;39;57;#232739;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2011-2012-away.jpg;(34, 35, 37);34;35;37;#222325;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2011-2012-home.jpg;(232, 233, 238);232;233;238;#e8e9ee;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2013-2014-away.jpg;(240, 241, 243);240;241;243;#f0f1f3;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2013-2014-home.jpg;(44, 31, 93);44;31;93;#2c1f5d;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2014-2015-away.jpg;(253, 177, 209);253;177;209;#fdb1d1;;pink;255;192;203
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2014-2015-home.jpg;(244, 244, 247);244;244;247;#f4f4f7;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/anderlecht-2015-2016-away.jpg;(186, 226, 50);186;226;50;#bae232;;greenyellow;173;255;47
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-1996-1998-home.jpg;(236, 237, 241);236;237;241;#ecedf1;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-1998-1999-home.jpg;(24, 38, 64);24;38;64;#182640;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-1999-2000-home.jpg;(231, 232, 235);231;232;235;#e7e8eb;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2000-2002-home.jpg;(93, 144, 194);93;144;194;#5d90c2;;steelblue;70;130;180
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2002-2003-away.jpg;(224, 225, 228);224;225;228;#e0e1e4;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2002-2003-away_2.jpg;(20, 42, 64);20;42;64;#142a40;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2004-2005-away.jpg;(41, 38, 70);41;38;70;#292646;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2004-2005-home.jpg;(249, 251, 252);249;251;252;#f9fbfc;;ghostwhite;248;248;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2005-2007-home.jpg;(251, 251, 250);251;251;250;#fbfbfa;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2006-2007-away.jpg;(36, 36, 70);36;36;70;#242446;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2007-2008-home.jpg;(248, 249, 248);248;249;248;#f8f9f8;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2008-2009-away.jpg;(19, 20, 28);19;20;28;#13141c;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2009-2010-home.jpg;(240, 240, 240);240;240;240;#f0f0f0;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2010-2011-home.jpg;(125, 195, 229);125;195;229;#7dc3e5;;skyblue;135;206;235
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2010-2011-home_2.jpg;(39, 50, 116);39;50;116;#273274;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2011-2012-away.jpg;(22, 41, 81);22;41;81;#162951;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2011-2012-home.jpg;(252, 252, 252);252;252;252;#fcfcfc;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2013-2014-home.jpg;(103, 149, 189);103;149;189;#6795bd;;cadetblue;95;158;160
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2014-2015-away.jpg;(14, 50, 84);14;50;84;#0e3254;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2014-2015-home.jpg;(229, 230, 234);229;230;234;#e5e6ea;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2015-2016-home.jpg;(148, 199, 228);148;199;228;#94c7e4;;skyblue;135;206;235
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2016-2017-home.jpg;(223, 227, 235);223;227;235;#dfe3eb;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2018-2019-away.jpg;(27, 27, 28);27;27;28;#1b1b1c;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/argentina-2018-2019-home.jpg;(229, 231, 233);229;231;233;#e5e7e9;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1960-home.jpg;(198, 32, 38);198;32;38;#c62026;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1972-away.jpg;(237, 217, 31);237;217;31;#edd91f;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1972-home.jpg;(205, 33, 47);205;33;47;#cd212f;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1978-1982-home.jpg;(221, 0, 25);221;0;25;#dd0019;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1979-away.jpg;(248, 218, 40);248;218;40;#f8da28;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1984-1985-home.jpg;(252, 2, 49);252;2;49;#fc0231;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1988-1989-away.jpg;(231, 206, 79);231;206;79;#e7ce4f;;sandybrown;244;164;96
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1988-1989-home.jpg;(196, 5, 22);196;5;22;#c40516;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1990-1992-home.jpg;(216, 7, 32);216;7;32;#d80720;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1991-1993-away.jpg;(223, 201, 107);223;201;107;#dfc96b;;burlywood;222;184;135
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1992-1994-home.jpg;(222, 32, 37);222;32;37;#de2025;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1993-1996-away.jpg;(244, 204, 41);244;204;41;#f4cc29;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1994-1996-home.jpg;(200, 3, 24);200;3;24;#c80318;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1995-1996-prototype.jpg;(22, 45, 78);22;45;78;#162d4e;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1995-1997-away.jpg;(251, 190, 48);251;190;48;#fbbe30;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1996-1998-home.jpg;(205, 13, 43);205;13;43;#cd0d2b;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1997-1998-away.jpg;(29, 46, 83);29;46;83;#1d2e53;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1998-1999-away.jpg;(243, 189, 46);243;189;46;#f3bd2e;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1998-1999-home.jpg;(190, 35, 40);190;35;40;#be2328;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1999-2000-home.jpg;(220, 45, 36);220;45;36;#dc2d24;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-1999-2001-away.jpg;(241, 203, 55);241;203;55;#f1cb37;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2000-2001-away.jpg;(249, 191, 37);249;191;37;#f9bf25;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2000-2001-home.jpg;(189, 33, 36);189;33;36;#bd2124;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2001-2002-away.jpg;(181, 159, 109);181;159;109;#b59f6d;;darkkhaki;189;183;107
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2002-2003-away.jpg;(135, 153, 174);135;153;174;#8799ae;;lightslategrey;119;136;153
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2002-2003-home.jpg;(221, 0, 36);221;0;36;#dd0024;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2003-2004-away.jpg;(233, 212, 25);233;212;25;#e9d419;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2004-2005-away.jpg;(36, 64, 146);36;64;146;#244092;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2004-2005-home.jpg;(205, 33, 51);205;33;51;#cd2133;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2005-2006-away.jpg;(245, 232, 6);245;232;6;#f5e806;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2005-2006-home.jpg;(94, 29, 48);94;29;48;#5e1d30;;maroon;128;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2006-2007-away.jpg;(241, 200, 24);241;200;24;#f1c818;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2006-2007-home.jpg;(214, 33, 54);214;33;54;#d62136;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2007-2008-away.jpg;(241, 243, 242);241;243;242;#f1f3f2;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2007-2008-third.jpg;(109, 26, 33);109;26;33;#6d1a21;;maroon;128;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2008-2009-away.jpg;(253, 207, 20);253;207;20;#fdcf14;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2008-2010-home.jpg;(197, 29, 35);197;29;35;#c51d23;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2009-2010-away.jpg;(20, 28, 46);20;28;46;#141c2e;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2009-2010-third.jpg;(237, 238, 239);237;238;239;#edeeef;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2010-2011-away.jpg;(245, 227, 12);245;227;12;#f5e30c;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2010-2011-home.jpg;(193, 29, 34);193;29;34;#c11d22;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2011-2012-away.jpg;(26, 24, 31);26;24;31;#1a181f;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2011-2012-home.jpg;(214, 8, 36);214;8;36;#d60824;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2012-2013-away.jpg;(66, 51, 110);66;51;110;#42336e;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2012-2013-home.jpg;(212, 6, 54);212;6;54;#d40636;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2013-2014-away.jpg;(242, 196, 40);242;196;40;#f2c428;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2013-2014-home.jpg;(206, 5, 50);206;5;50;#ce0532;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2014-2015-away.jpg;(253, 232, 0);253;232;0;#fde800;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2014-2015-home.jpg;(248, 33, 53);248;33;53;#f82135;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2014-2015-third.jpg;(4, 115, 154);4;115;154;#04739a;;darkcyan;0;139;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2015-2016-away.jpg;(180, 146, 77);180;146;77;#b4924d;;peru;205;133;63
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2015-2016-home.jpg;(226, 2, 25);226;2;25;#e20219;;red;255;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2015-2016-third.jpg;(47, 50, 61);47;50;61;#2f323d;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2016-2017-away.jpg;(253, 216, 2);253;216;2;#fdd802;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2016-2017-home.jpg;(216, 1, 21);216;1;21;#d80115;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2016-2017-third.jpg;(44, 53, 67);44;53;67;#2c3543;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2017-2018-away.jpg;(64, 157, 192);64;157;192;#409dc0;;steelblue;70;130;180
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2017-2018-home.jpg;(129, 7, 31);129;7;31;#81071f;;maroon;128;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2017-2018-third.jpg;(31, 31, 31);31;31;31;#1f1f1f;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2018-2019-away.jpg;(36, 38, 60);36;38;60;#24263c;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2018-2019-home.jpg;(176, 14, 40);176;14;40;#b00e28;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/arsenal-2018-2019-third.jpg;(6, 202, 178);6;202;178;#06cab2;;darkturquoise;0;206;209
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-1991-1993-home.jpg;(24, 20, 20);24;20;20;#181414;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2001-2002-away.jpg;(227, 227, 230);227;227;230;#e3e3e6;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2001-2002-home.jpg;(15, 15, 18);15;15;18;#0f0f12;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2002-2003-home.jpg;(51, 131, 196);51;131;196;#3383c4;;steelblue;70;130;180
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2003-2004-away.jpg;(239, 240, 239);239;240;239;#eff0ef;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2003-2004-home.jpg;(27, 26, 30);27;26;30;#1b1a1e;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2004-2005-away.jpg;(254, 254, 254);254;254;254;#fefefe;;white;255;255;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2004-2005-home.jpg;(38, 112, 183);38;112;183;#2670b7;;steelblue;70;130;180
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2007-2008-away.jpg;(248, 248, 249);248;248;249;#f8f8f9;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2007-2008-home.jpg;(41, 29, 38);41;29;38;#291d26;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2008-2009-away.jpg;(243, 243, 244);243;243;244;#f3f3f4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2008-2009-home.jpg;(38, 75, 158);38;75;158;#264b9e;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2009-2010-home.jpg;(42, 33, 36);42;33;36;#2a2124;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2011-2012-home.jpg;(35, 32, 34);35;32;34;#232022;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atalanta-2012-2013-home.jpg;(38, 36, 47);38;36;47;#26242f;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-1996-1997-away.jpg;(55, 61, 74);55;61;74;#373d4a;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-1996-1997-home.jpg;(226, 38, 45);226;38;45;#e2262d;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-1997-1998-home.jpg;(245, 244, 246);245;244;246;#f5f4f6;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2002-2003-home.jpg;(208, 211, 216);208;211;216;#d0d3d8;;lightgrey;211;211;211
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2003-2004-away.jpg;(234, 190, 3);234;190;3;#eabe03;;orange;255;165;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2003-2004-home.jpg;(244, 247, 248);244;247;248;#f4f7f8;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2004-2005-away.jpg;(27, 36, 65);27;36;65;#1b2441;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2004-2005-home.jpg;(251, 249, 249);251;249;249;#fbf9f9;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2005-2006-away.jpg;(219, 35, 38);219;35;38;#db2326;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2005-2006-home.jpg;(220, 34, 36);220;34;36;#dc2224;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2006-2007-away.jpg;(252, 252, 252);252;252;252;#fcfcfc;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2006-2007-home.jpg;(251, 252, 251);251;252;251;#fbfcfb;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2007-2008-away.jpg;(52, 85, 160);52;85;160;#3455a0;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2007-2008-home.jpg;(201, 33, 43);201;33;43;#c9212b;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2008-2009-away.jpg;(23, 26, 40);23;26;40;#171a28;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2008-2009-home.jpg;(208, 29, 34);208;29;34;#d01d22;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2009-2010-away.jpg;(17, 17, 17);17;17;17;#111111;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2009-2010-home.jpg;(200, 29, 34);200;29;34;#c81d22;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2010-2011-away.jpg;(35, 77, 159);35;77;159;#234d9f;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2010-2011-home.jpg;(205, 33, 35);205;33;35;#cd2123;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2011-2012-away.jpg;(36, 44, 67);36;44;67;#242c43;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2011-2012-home.jpg;(232, 231, 230);232;231;230;#e8e7e6;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2012-2013-away.jpg;(39, 39, 39);39;39;39;#272727;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2012-2013-home.jpg;(236, 234, 238);236;234;238;#eceaee;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2013-2014-away.jpg;(252, 221, 82);252;221;82;#fcdd52;;sandybrown;244;164;96
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2013-2014-home.jpg;(187, 41, 54);187;41;54;#bb2936;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2014-2015-away.jpg;(219, 221, 224);219;221;224;#dbdde0;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2014-2015-home.jpg;(242, 242, 244);242;242;244;#f2f2f4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2015-2016-away.jpg;(31, 53, 79);31;53;79;#1f354f;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2015-2016-home.jpg;(164, 25, 38);164;25;38;#a41926;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/atletico-2016-2017-away.jpg;(42, 42, 42);42;42;42;#2a2a2a;;darkslategrey;47;79;79
